Contains Your Team	 Date	 Match #	 Match Type	 Team Number	 Spectating Team	 Starting Position	 SP-Autonomous	 SP-Off Platform	 SP-Cross Line	 SP-RocketHatchLow	 SP-RocketHatchMid	 SP-RocketHatchHigh	 SP-RocketHatchDropped	 SP-RocketCargoLow	 SP-RocketCargoMid	 SP-RocketCargoHigh	 SP-RocketCargoDropped	 SP-CargoShipHatches	 SP-CargoShipCargo	 CP-Defense	 CP-RocketHatchLow	 CP-RocketHatchMid	 CP-RocketHatchHigh	 CP-RocketHatchDropped	 CP-HatchFromLoadingZone	 CP-RocketCargoLow	 CP-RocketCargoMid	 CP-RocketCargoHigh	 CP-RocketCargoDropped	 CP-CargoFromLoadingZone	 CP-CargoShipHatches	 CP-CargoShipCargo	 EG-Ending Location	 EG-Climbing Help	 Penalties	 Yellow Card	 Red Card	 Red Score	 Blue Score	 Robot Dead Time	 Sandstorm Notes	 Clear Skies Notes		
	2019/03/23 16:31:01	35	Qualification	488	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	3	0	Low	0	false	false	false	48	65	5.538	died for a bit	attempt at middle		
	2019/03/23 16:43:24	36	Qualification	5588	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	2	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	65	53	0		came up ramp off another robot but got knocked off		
*	2019/03/23 16:49:55	37	Qualification	492	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	2	0	0	false	2	0	0	0	false	0	0	High	0	false	false	false	42	66	0				
	2019/03/23 16:58:31	38	Qualification	5827	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	1	false	0	0	0	0	false	1	0	No Climb	0	false	false	false	53	45	0		attempt climb mechanism still touching ground		
	2019/03/23 17:04:15	39	Qualification	4682	Blue	Low	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	75	39	0	robot was not present	robot was not present		
	2019/03/23 17:11:02	40	Qualification	2910	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	3	0	0	0	false	3	0	0	1	false	2	2	High	0	false	false	false	64	79	0				
	2019/03/23 17:17:47	41	Qualification	4915	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	2	0	0	1	false	0	3	Low	0	false	false	false	64	47	0				
	2019/03/23 17:24:54	42	Qualification	3681	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	1	0	2	false	0	0	0	0	false	0	0	Low	0	false	false	false	57	69	0				
	2019/03/23 17:32:46	43	Qualification	2522	Blue	Middle	false	false	false	0	0	9	1	0	0	0	0	0	0	false	3	1	0	1	false	0	0	0	0	false	1	0	Low	0	false	false	false	65	35	0				
	2019/03/23 17:39:51	44	Qualification	2976	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	1	0	0	false	0	0	0	3	true	2	1	Low	0	false	false	false	42	69	0				
	2019/03/23 17:47:22	45	Qualification	5803	Blue	Middle	false	true	false	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	2	0	0	1	true	0	1	High	0	false	false	false	56	67	0				
	2019/03/23 17:58:30	46	Qualification	4512	Blue	High	false	true	true	1	0	0	0	0	0	0	0	0	0	false	1	1	1	1	true	0	0	0	0	false	0	0	High	1	false	false	false	81	87	0		got up with the help of rampbot		
	2019/03/23 18:04:28	47	Qualification	4683	Blue	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	68	64	10.836				
	2019/03/23 18:11:44	48	Qualification	4911	Red	High	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	1	Low	0	false	false	false	46	47	0		raised a few penalties		
	2019/03/23 18:17:13	49	Qualification	2412	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	0	0	0	false	0	2	Low	0	false	false	false	59	48	0				
	2019/03/23 18:25:48	50	Qualification	4450	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	1	0	0	0	false	0	3	Middle	0	false	false	false	52	78	0				
	2019/03/23 18:36:08	51	Qualification	2522	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	1	2	0	false	0	0	0	0	true	0	0	Middle	0	false	false	false	43	53	0				
	2019/03/23 18:45:07	52	Qualification	1899	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	true	0	2	Low	0	false	false	false	62	56	0				
	2019/03/23 18:53:14	53	Qualification	1983	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	true	0	0	0	0	true	1	1	Low	0	false	false	false	49	61	0				
	2019/03/23 19:00:55	54	Qualification	2930	Blue	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	2	0	0	0	false	1	3	Middle	0	false	false	false	31	102	0		speedy boi		
	2019/03/23 19:23:41	55	Qualification	3826	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	2	0	0	true	2	0	0	0	false	1	1	Low	0	false	false	false	66	72	0				
	2019/03/23 19:16:30	56	Qualification	1294	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	4	Middle	0	false	false	false	67	55	0				
	2019/03/23 19:23:57	57	Qualification	5803	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	0	0	0	0	false	1	3	High	0	false	false	false	69	66	0				
	2019/03/23 19:27:39	58	Qualification	4512	Blue	Middle	false	true	true	1	0	0	0	0	0	0	0	0	0	false	0	2	2	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	38	49	0				
	2019/03/23 19:41:37	60	Qualification	2522	Blue	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	false	2	0	0	0	true	1	4	No Climb	0	false	false	false	48	102	0				
	2019/03/23 19:47:45	61	Qualification	1778	Blue	Low	false	true	false	0	0	0	0	0	0	0	0	0	1	false	1	0	0	0	false	0	0	0	0	false	0	4	Low	0	false	false	false	82	78	0				
